# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
113.772153916963447	1.83926438e+01	4.39665972e-19	1.92456973e+01	-1.79245701e-19	-3.34859659e+01	5.51747345e-19	9.19632189e+00	9.19632189e+00	7.71580331e-19	-3.31914359e-19	-2.38631172e+01	4.31088146e+01
113.785598600532595	1.85570320e+01	-6.11255183e-19	1.91655736e+01	-9.22823723e-20	-3.35026625e+01	-1.58733882e-18	9.27851602e+00	9.27851602e+00	-1.89296642e-18	1.28171123e-18	-2.39198757e+01	4.30854493e+01
113.798987532013953	1.87243918e+01	-5.68960426e-19	1.90848945e+01	8.80087160e-20	-3.35153998e+01	-1.38965867e-18	9.36219589e+00	9.36219589e+00	-1.67413888e-18	1.10517846e-18	-2.39729525e+01	4.30578471e+01
113.812321758774132	1.88899713e+01	1.59986801e-19	1.90033671e+01	-2.38770903e-19	-3.35236879e+01	-9.24422983e-19	9.44498566e+00	9.44498566e+00	-8.44429582e-19	1.00441638e-18	-2.40220043e+01	4.30253715e+01
113.825602232088627	1.90545476e+01	-1.98394689e-19	1.89172815e+01	-1.45714215e-19	-3.35214557e+01	-1.51714191e-18	9.52727381e+00	9.52727381e+00	-1.61633925e-18	1.41794456e-18	-2.40628150e+01	4.29800965e+01
113.838830350574383	1.92217072e+01	-2.42834021e-19	1.88274769e+01	-1.50622503e-19	-3.35099565e+01	-1.67289972e-18	9.61085359e+00	9.61085359e+00	-1.79431674e-18	1.55148271e-18	-2.40962180e+01	4.29236950e+01
113.852007504300218	1.93896549e+01	2.78469482e-18	1.87370261e+01	-3.02499305e-18	-3.34942741e+01	6.60973884e-18	9.69482744e+00	9.69482744e+00	8.00208625e-18	-5.21739142e-18	-2.41257611e+01	4.28627872e+01
113.865135377040602	1.95582139e+01	-1.61437638e-18	1.86378542e+01	2.74477242e-19	-3.34609295e+01	-2.86600905e-18	9.77910695e+00	9.77910695e+00	-3.67319724e-18	2.05882087e-18	-2.41420024e+01	4.27798566e+01
113.878215006665641	1.97313419e+01	-1.61872048e-18	1.85421101e+01	1.92944302e-19	-3.34300950e+01	-2.90774051e-18	9.86567095e+00	9.86567095e+00	-3.71710075e-18	2.09838027e-18	-2.41590400e+01	4.27011501e+01
113.891247959759383	1.98998775e+01	2.01236896e-18	1.84412457e+01	-2.80037272e-18	-3.33875749e+01	5.87282646e-18	9.94993877e+00	9.94993877e+00	6.87901094e-18	-4.86664199e-18	-2.41669520e+01	4.26081978e+01
113.904235657793492	2.00702850e+01	-1.62540062e-18	1.83377104e+01	3.19189831e-19	-3.33374550e+01	-2.97633354e-18	1.00351425e+01	1.00351425e+01	-3.78903385e-18	2.16363323e-18	-2.41685998e+01	4.25063102e+01
113.917180121059573	2.02461999e+01	3.99322271e-19	1.82300205e+01	-3.20405908e-19	-3.32771861e+01	-1.02810352e-18	1.01230999e+01	1.01230999e+01	-8.28442389e-19	1.22776466e-18	-2.41621759e+01	4.23921964e+01
113.930082696797754	2.04172094e+01	-1.70015186e-18	1.81184013e+01	3.80115761e-19	-3.32071577e+01	-3.18065574e-18	1.02086047e+01	1.02086047e+01	-4.03073166e-18	2.33057981e-18	-2.41479571e+01	4.22663583e+01
113.942945176056156	2.05878296e+01	-1.66714058e-18	1.80095542e+01	4.45887314e-19	-3.31386349e+01	-3.07809837e-18	1.02939148e+01	1.02939148e+01	-3.91166866e-18	2.24452808e-18	-2.41338578e+01	4.21434120e+01
113.955768921788291	2.07626250e+01	1.88521270e-18	1.78942117e+01	-1.14384037e-18	-3.30559987e+01	3.29482729e-18	1.03813125e+01	1.03813125e+01	4.23743364e-18	-2.35222094e-18	-2.41088928e+01	4.20031045e+01
113.968556213019966	2.09327276e+01	9.99319827e-19	1.77763496e+01	-7.55603000e-19	-3.29658637e+01	1.00118694e-18	1.04663638e+01	1.04663638e+01	1.50084686e-18	-5.01527030e-19	-2.40776890e+01	4.18540385e+01
113.981309318183378	2.11047168e+01	1.56583776e-18	1.76560130e+01	-2.62139656e-18	-3.28683944e+01	3.92761906e-18	1.05523584e+01	1.05523584e+01	4.71053794e-18	-3.14470018e-18	-2.40403879e+01	4.16964009e+01
113.994031032431238	2.12752925e+01	6.85227751e-19	1.75359503e+01	-4.93062155e-19	-3.27682587e+01	-2.97532781e-19	1.06376463e+01	1.06376463e+01	4.50810941e-20	6.40146657e-19	-2.40002835e+01	4.15362338e+01
114.006723130527661	2.14451313e+01	1.85152677e-18	1.74107989e+01	-7.87372853e-19	-3.26562636e+01	3.42250971e-18	1.07225656e+01	1.07225656e+01	4.34827309e-18	-2.49674633e-18	-2.39508641e+01	4.13616630e+01
114.019387431707898	2.16162582e+01	2.24751499e-18	1.72764670e+01	-8.71996712e-19	-3.25252258e+01	4.42510048e-18	1.08081291e+01	1.08081291e+01	5.54885797e-18	-3.30134298e-18	-2.38869923e+01	4.11634593e+01
114.032025519494326	2.17842947e+01	1.48952476e-18	1.71439660e+01	-2.66574308e-18	-3.23941569e+01	3.77897353e-18	1.08921474e+01	1.08921474e+01	4.52373591e-18	-3.03421115e-18	-2.38221739e+01	4.09661400e+01
114.044639054606535	2.19462052e+01	2.59969462e-19	1.70162920e+01	-3.05607899e-19	-3.22683796e+01	-1.31032504e-18	1.09731026e+01	1.09731026e+01	-1.18034031e-18	1.44030977e-18	-2.37602336e+01	4.07765256e+01
114.057228836412605	2.21112492e+01	7.14404622e-19	1.68748329e+01	-7.09363982e-19	-3.21156028e+01	4.51839773e-19	1.10556246e+01	1.10556246e+01	8.09042084e-19	-9.46374621e-20	-2.36781864e+01	4.05530192e+01
114.069789024448198	2.22731314e+01	1.61091372e-19	1.67348811e+01	-3.41336369e-19	-3.19622601e+01	-1.55375998e-18	1.11365657e+01	1.11365657e+01	-1.47321429e-18	1.63430566e-18	-2.35948196e+01	4.03297006e+01
114.0823209887064	2.24352519e+01	2.86170292e-18	1.65919043e+01	-2.82265686e-18	-3.18004890e+01	7.60380610e-18	1.12176259e+01	1.12176259e+01	9.03465756e-18	-6.17295464e-18	-2.35045368e+01	4.00964412e+01
114.094826688191759	2.25948692e+01	-1.91405508e-18	1.64473523e+01	3.01641954e-19	-3.16327141e+01	-4.11665120e-18	1.12974346e+01	1.12974346e+01	-5.07367874e-18	3.15962366e-18	-2.34090379e+01	3.98563903e+01
114.107307602807211	2.27587140e+01	1.03275763e-20	1.62988926e+01	-1.42146329e-19	-3.14548310e+01	-1.46426001e-18	1.13793570e+01	1.13793570e+01	-1.45909622e-18	1.46942379e-18	-2.33053847e+01	3.96042772e+01
114.119765729379921	2.29184949e+01	-2.14621857e-18	1.61481884e+01	4.73643486e-19	-3.12697867e+01	-4.71529596e-18	1.14592474e+01	1.14592474e+01	-5.78840524e-18	3.64218668e-18	-2.31956925e+01	3.93438810e+01
114.132202645347775	2.30763939e+01	-2.09449356e-18	1.59970984e+01	4.53317415e-19	-3.10808817e+01	-4.56965043e-18	1.15381969e+01	1.15381969e+01	-5.61689721e-18	3.52240365e-18	-2.30823325e+01	3.90794308e+01
114.144620392103974	2.32304509e+01	3.84516605e-19	1.58437929e+01	-4.25898971e-19	-3.08849679e+01	1.88085654e-19	1.16152255e+01	1.16152255e+01	3.80343956e-19	4.17264892e-21	-2.29630714e+01	3.88068643e+01
114.157020631359444	2.33752442e+01	1.16057433e-18	1.56870775e+01	-4.94612548e-19	-3.06800604e+01	2.73795561e-18	1.16876221e+01	1.16876221e+01	3.31824277e-18	-2.15766844e-18	-2.28365217e+01	3.85235992e+01
114.169405482106711	2.35195315e+01	-8.93269769e-19	1.55305752e+01	1.30381622e-19	-3.04723795e+01	-3.31406560e-18	1.17597658e+01	1.17597658e+01	-3.76070049e-18	2.86743072e-18	-2.27070919e+01	3.82376671e+01
114.181776482475129	2.36616682e+01	-6.25069808e-19	1.53777144e+01	2.55544183e-20	-3.02680911e+01	-2.60901396e-18	1.18308341e+01	1.18308341e+01	-2.92154886e-18	2.29647906e-18	-2.25792339e+01	3.79569482e+01
114.194135558935457	2.37999947e+01	3.61703932e-19	1.52113653e+01	-5.84275298e-19	-3.00363578e+01	4.83089580e-19	1.18999973e+01	1.18999973e+01	6.63941547e-19	-3.02237614e-19	-2.24306751e+01	3.76420404e+01
114.206484342678792	2.39379212e+01	-2.40520054e-18	1.50402356e+01	5.98518719e-19	-2.97927154e+01	-5.53780460e-18	1.19689606e+01	1.19689606e+01	-6.74040487e-18	4.33520433e-18	-2.22725975e+01	3.73128332e+01
114.21882394538973	2.40686825e+01	2.17158364e-20	1.48730485e+01	-4.99643617e-19	-2.95527283e+01	-4.32424950e-19	1.20343412e+01	1.20343412e+01	-4.21567032e-19	4.43282868e-19	-2.21162040e+01	3.69892525e+01
114.231148921020221	2.42016226e+01	1.53708655e-18	1.47073741e+01	-7.32405628e-19	-2.93123410e+01	3.75530718e-18	1.21008113e+01	1.21008113e+01	4.52385046e-18	-2.98676391e-18	-2.19586540e+01	3.66660280e+01
114.243461379644714	2.43271364e+01	1.67553263e-18	1.45380339e+01	-7.34295172e-19	-2.90621172e+01	4.15811635e-18	1.21635682e+01	1.21635682e+01	4.99588266e-18	-3.32035003e-18	-2.17931002e+01	3.63311341e+01
114.255763164049256	2.44479649e+01	2.31735945e-19	1.43566406e+01	-6.29214146e-19	-2.87867523e+01	1.65863195e-19	1.22239825e+01	1.22239825e+01	2.81731167e-19	-4.99952219e-20	-2.16084320e+01	3.59650726e+01
114.268056754573678	2.45615196e+01	4.15816599e-18	1.41800121e+01	-3.62759629e-18	-2.85168266e+01	1.21140562e-17	1.22807598e+01	1.22807598e+01	1.41931391e-17	-1.00349732e-17	-2.14268206e+01	3.56068327e+01
114.280344245800379	2.46679931e+01	-2.96945124e-18	1.39987885e+01	9.01966633e-19	-2.82352016e+01	-7.14279227e-18	1.23339966e+01	1.23339966e+01	-8.62751789e-18	5.65806665e-18	-2.12358073e+01	3.52345958e+01
114.292628224307549	2.47690489e+01	3.66079774e-18	1.38269097e+01	-1.98298239e-18	-2.79676581e+01	9.46203878e-18	1.23845244e+01	1.23845244e+01	1.12924377e-17	-7.63163991e-18	-2.10542033e+01	3.48811130e+01
114.304910726033242	2.48697571e+01	3.07046111e-19	1.36452188e+01	-7.73349845e-19	-2.76790633e+01	3.01403616e-19	1.24348786e+01	1.24348786e+01	4.54926672e-19	-1.47880560e-19	-2.08564539e+01	3.45016727e+01
114.31719432423202	2.49656393e+01	-3.15729251e-18	1.34621629e+01	1.00376549e-18	-2.73850093e+01	-7.60297612e-18	1.24828196e+01	1.24828196e+01	-9.18162238e-18	6.02432987e-18	-2.06539278e+01	3.41160907e+01
114.329481281179667	2.50537876e+01	-8.59655318e-19	1.32828954e+01	6.57630921e-21	-2.70949606e+01	-3.34458305e-18	1.25268938e+01	1.25268938e+01	-3.77441071e-18	2.91475539e-18	-2.04535129e+01	3.37364083e+01
114.34177418533352	2.51261226e+01	-1.76601444e-19	1.31109068e+01	-1.23338055e-18	-2.68153795e+01	-1.07544485e-18	1.25630613e+01	1.25630613e+01	-1.16374557e-18	9.87144125e-19	-2.02599261e+01	3.33708330e+01
114.354075011989579	2.51998376e+01	-2.92647087e-18	1.29011060e+01	9.59577391e-19	-2.64626287e+01	-7.00223088e-18	1.25999188e+01	1.25999188e+01	-8.46546632e-18	5.53899545e-18	-2.00120757e+01	3.29131817e+01
114.366387486449369	2.52693845e+01	-3.07727981e-18	1.27090190e+01	1.03461810e-18	-2.61398112e+01	-7.41289177e-18	1.26346923e+01	1.26346923e+01	-8.95153167e-18	5.87425187e-18	-1.97853017e+01	3.24943207e+01
114.378714349832848	2.53307711e+01	-3.14711155e-18	1.25162686e+01	1.18775372e-18	-2.58127641e+01	-7.62421309e-18	1.26653856e+01	1.26653856e+01	-9.19776887e-18	6.05065732e-18	-1.95546297e+01	3.20708984e+01
114.391058792826044	2.53798750e+01	3.88321714e-18	1.23172080e+01	-2.18277850e-18	-2.54710375e+01	1.01017423e-17	1.26899375e+01	1.26899375e+01	1.20433509e-17	-8.16013373e-18	-1.93124334e+01	3.16296415e+01
114.403423982239275	2.54250712e+01	-3.42135924e-18	1.21178908e+01	1.32256880e-18	-2.51258113e+01	-8.39466371e-18	1.27125356e+01	1.27125356e+01	-1.01053433e-17	6.68398408e-18	-1.90668659e+01	3.11847567e+01
114.415813513022073	2.54593017e+01	3.76035708e-18	1.19228619e+01	-3.29265356e-18	-2.47855250e+01	1.13124571e-17	1.27296508e+01	1.27296508e+01	1.31926356e-17	-9.43227855e-18	-1.88240941e+01	3.07469560e+01
114.428230808529477	2.54848083e+01	-1.37325460e-18	1.17245633e+01	3.00283807e-19	-2.44367699e+01	-4.61992522e-18	1.27424042e+01	1.27424042e+01	-5.30655252e-18	3.93329792e-18	-1.85744882e+01	3.02990515e+01
114.440679206746481	2.55069656e+01	3.65313877e-18	1.15178438e+01	-3.30319280e-18	-2.40693618e+01	1.10030237e-17	1.27534828e+01	1.27534828e+01	1.28295931e-17	-9.17645433e-18	-1.83104399e+01	2.98282837e+01
114.453148924658905	2.55118154e+01	-3.47895108e-18	1.13082294e+01	1.28058353e-18	-2.36936702e+01	-8.64191326e-18	1.27559077e+01	1.27559077e+01	-1.03813888e-17	6.90243772e-18	-1.80395555e+01	2.93477849e+01
114.46564371642198	2.55082510e+01	-5.03488389e-19	1.11047613e+01	-2.12072417e-18	-2.33266399e+01	-4.41598442e-19	1.27541255e+01	1.27541255e+01	-6.93342636e-19	1.89854248e-19	-1.77742592e+01	2.88790205e+01
114.478167028540383	2.54959882e+01	3.78082058e-18	1.08994487e+01	-2.08236172e-18	-2.29534579e+01	9.95512226e-18	1.27479941e+01	1.27479941e+01	1.18455325e-17	-8.06471197e-18	-1.75037335e+01	2.84031823e+01
114.490722754317744	2.54741614e+01	3.53621881e-18	1.07043720e+01	-3.22854718e-18	-2.25964995e+01	1.06907877e-17	1.27370807e+01	1.27370807e+01	1.24588971e-17	-8.92267834e-18	-1.72443136e+01	2.79486855e+01
114.503314390728349	2.54426340e+01	3.83984012e-18	1.04677264e+01	-2.03899321e-18	-2.21585353e+01	1.01859504e-17	1.27213170e+01	1.27213170e+01	1.21058705e-17	-8.26603033e-18	-1.69246721e+01	2.73923985e+01
114.515947112876276	2.53935169e+01	-3.29182321e-18	1.02492122e+01	1.37868020e-18	-2.17523412e+01	-8.16093452e-18	1.26967585e+01	1.26967585e+01	-9.80684612e-18	6.51502291e-18	-1.66277351e+01	2.68769473e+01
114.528625360475942	2.53381592e+01	-7.36566852e-19	1.00272621e+01	-2.19449241e-18	-2.13367968e+01	-1.18002727e-18	1.26690796e+01	1.26690796e+01	-1.54831069e-18	8.11743839e-19	-1.63231658e+01	2.63504279e+01
114.541354071307538	2.52693636e+01	-3.51759739e-18	9.81194665e+00	1.46228824e-18	-2.09312028e+01	-8.81560423e-18	1.26346818e+01	1.26346818e+01	-1.05744029e-17	7.05680554e-18	-1.60252294e+01	2.58371761e+01
114.554138111550415	2.51903488e+01	-3.42241145e-18	9.58756926e+00	1.43961876e-18	-2.05052758e+01	-8.59488645e-18	1.25951744e+01	1.25951744e+01	-1.03060922e-17	6.88368072e-18	-1.57114911e+01	2.52990604e+01
114.56698338067946	2.50919925e+01	-1.57442724e-18	9.37693289e+00	5.97248043e-19	-2.01033287e+01	-5.17884065e-18	1.25459962e+01	1.25459962e+01	-5.96605427e-18	4.39162703e-18	-1.54148622e+01	2.47917951e+01
114.579896101970363	2.49838547e+01	3.37463082e-18	9.15106450e+00	-2.90736038e-18	-1.96700261e+01	1.03333419e-17	1.24919273e+01	1.24919273e+01	1.20206573e-17	-8.64602649e-18	-1.50944939e+01	2.42455584e+01
114.592882603941717	2.48632820e+01	3.53078823e-18	8.92308290e+00	-1.75757382e-18	-1.92298089e+01	9.40824627e-18	1.24316410e+01	1.24316410e+01	1.11736404e-17	-7.64285215e-18	-1.47682675e+01	2.36913504e+01
114.60594972829665	2.47322510e+01	-1.72604737e-18	8.69269999e+00	4.92505850e-19	-1.87822756e+01	-5.64997172e-18	1.23661255e+01	1.23661255e+01	-6.51299540e-18	4.78694804e-18	-1.44359257e+01	2.31286256e+01
114.619104886565012	2.45826424e+01	2.94175373e-18	8.47328449e+00	-1.52815228e-18	-1.83537839e+01	7.84842190e-18	1.22913212e+01	1.22913212e+01	9.31929877e-18	-6.37754504e-18	-1.41171417e+01	2.25904262e+01
114.632355374213688	2.44159365e+01	-1.66376241e-18	8.23552875e+00	6.08512849e-19	-1.78869970e+01	-5.44088196e-18	1.22079682e+01	1.22079682e+01	-6.27276317e-18	4.60900075e-18	-1.37692326e+01	2.20047614e+01
114.645709929313597	2.42363236e+01	-2.97855176e-18	7.99075110e+00	1.41358883e-18	-1.74041035e+01	-7.68049086e-18	1.21181618e+01	1.21181618e+01	-9.16976673e-18	6.19121498e-18	-1.34087279e+01	2.13994790e+01
114.659161393143194	2.40490970e+01	-2.16280387e-18	7.75773877e+00	4.18693591e-19	-1.69414721e+01	-6.34500010e-18	1.20245485e+01	1.20245485e+01	-7.42640203e-18	5.26359817e-18	-1.30626027e+01	2.08203414e+01
114.672717503532212	2.38446862e+01	2.43401103e-18	7.52463478e+00	-1.41476983e-18	-1.64761119e+01	6.90942764e-18	1.19223431e+01	1.19223431e+01	8.12643316e-18	-5.69242213e-18	-1.27137945e+01	2.02384293e+01
114.686385193942897	2.36152813e+01	-8.87594317e-19	7.27443104e+00	-1.91031378e-18	-1.59749537e+01	-1.90080291e-18	1.18076407e+01	1.18076407e+01	-2.34460007e-18	1.45700575e-18	-1.23377381e+01	1.96121692e+01
114.7001729702923	2.33710217e+01	-1.17014012e-18	7.04128825e+00	-1.78380988e-18	-1.55046541e+01	-2.75468151e-18	1.16855109e+01	1.16855109e+01	-3.33975157e-18	2.16961145e-18	-1.19840100e+01	1.90252982e+01
114.714091504059738	2.31149614e+01	-1.40733448e-18	6.80534823e+00	-6.98252124e-19	-1.50267467e+01	-3.97937360e-18	1.15574807e+01	1.15574807e+01	-4.68304084e-18	3.27570636e-18	-1.16240726e+01	1.84294208e+01
114.728113746777495	2.28441096e+01	-3.10370561e-18	6.57322163e+00	1.52102172e-18	-1.45533835e+01	-8.02556374e-18	1.14220548e+01	1.14220548e+01	-9.57741654e-18	6.47371093e-18	-1.12667727e+01	1.78399943e+01
114.74220161368234	2.25497257e+01	-1.87522498e-18	6.32745660e+00	5.07581652e-19	-1.40507981e+01	-5.49964660e-18	1.12748629e+01	1.12748629e+01	-6.43725909e-18	4.56203411e-18	-1.08870698e+01	1.72145264e+01
114.756364545216044	2.22538524e+01	-1.32184785e-18	6.09390808e+00	2.96191339e-19	-1.35697880e+01	-4.13386865e-18	1.11269262e+01	1.11269262e+01	-4.79479258e-18	3.47294473e-18	-1.05228340e+01	1.66167421e+01
114.770609511818563	2.19458434e+01	-2.71029355e-18	5.84994622e+00	1.24335670e-18	-1.30667865e+01	-6.63607922e-18	1.09729217e+01	1.09729217e+01	-7.99122600e-18	5.28093244e-18	-1.01418134e+01	1.59917596e+01
114.784901326289273	2.16149738e+01	1.88055723e-18	5.60110478e+00	-1.04152612e-18	-1.25527241e+01	5.24426562e-18	1.08074869e+01	1.08074869e+01	6.18454423e-18	-4.30398701e-18	-9.75217176e+00	1.53532765e+01
114.799183916374545	2.12749153e+01	1.65891781e-18	5.37150526e+00	-2.09827740e-18	-1.20749011e+01	5.59822045e-18	1.06374576e+01	1.06374576e+01	6.42767936e-18	-4.76876155e-18	-9.38914843e+00	1.47606537e+01
114.813419340573461	2.09406236e+01	-2.50360169e-18	5.15024704e+00	1.23302000e-18	-1.16108379e+01	-5.99003739e-18	1.04703118e+01	1.04703118e+01	-7.24183824e-18	4.73823655e-18	-9.03571440e+00	1.41859614e+01
114.827616505454614	2.05892757e+01	-1.36799537e-18	4.91923454e+00	-1.59408181e-18	-1.11258197e+01	-3.01929373e-18	1.02946379e+01	1.02946379e+01	-3.70329141e-18	2.33529604e-18	-8.66620245e+00	1.35854370e+01
114.84178390896723	2.02246106e+01	-9.56419741e-19	4.69581523e+00	-6.43190627e-19	-1.06554525e+01	-2.86183588e-18	1.01123053e+01	1.01123053e+01	-3.34004575e-18	2.38362601e-18	-8.30754486e+00	1.30033601e+01
114.855885673349107	1.98512776e+01	-2.07973690e-18	4.48631645e+00	1.09388482e-18	-1.02118361e+01	-4.77292363e-18	9.92563880e+00	9.92563880e+00	-5.81279208e-18	3.73305518e-18	-7.96867791e+00	1.24549944e+01
114.869939682369974	1.94797714e+01	9.99178909e-19	4.27515637e+00	-1.74676544e-18	-9.76464999e+00	3.66558297e-18	9.73988571e+00	9.73988571e+00	4.16517242e-18	-3.16599351e-18	-7.62707181e+00	1.19022282e+01
114.883967565251922	1.90892981e+01	-1.31477193e-18	4.06116716e+00	-1.54725966e-18	-9.30987219e+00	-3.13309788e-18	9.54464903e+00	9.54464903e+00	-3.79048385e-18	2.47571192e-18	-7.27928861e+00	1.13404558e+01
114.89798972012774	1.87239462e+01	-1.25597156e-18	3.84538796e+00	-1.56158506e-18	-8.85031407e+00	-3.05339568e-18	9.36197310e+00	9.36197310e+00	-3.68138146e-18	2.42540990e-18	-6.92762009e+00	1.07730081e+01
114.912031826278181	1.83456405e+01	-8.46235329e-19	3.64613358e+00	7.82930221e-20	-8.42321643e+00	-2.40039720e-18	9.17282025e+00	9.17282025e+00	-2.82351486e-18	1.97727953e-18	-6.60014964e+00	1.02462832e+01
114.926121038765999	1.79520847e+01	-1.31257147e-18	3.43757917e+00	7.85917394e-19	-7.97785838e+00	-2.78136164e-18	8.97604235e+00	8.97604235e+00	-3.43764738e-18	2.12507591e-18	-6.25906880e+00	9.69664797e+00
114.940248230320989	1.75528982e+01	-8.71935763e-19	3.24085717e+00	9.11848337e-20	-7.55568200e+00	-2.41325515e-18	8.77644911e+00	8.77644911e+00	-2.84922303e-18	1.97728727e-18	-5.93525342e+00	9.17611059e+00
114.954346103480418	1.71650193e+01	-5.80422716e-19	3.05056683e+00	-2.20236980e-20	-7.14568755e+00	-1.60615311e-18	8.58250967e+00	8.58250967e+00	-1.89636446e-18	1.31594175e-18	-5.62040413e+00	8.67097096e+00
114.968435553429913	1.67678997e+01	-6.73893150e-19	2.87452977e+00	-4.10778361e-20	-6.76344785e+00	-1.76317257e-18	8.38394984e+00	8.38394984e+00	-2.10011914e-18	1.42622599e-18	-5.32618296e+00	8.20071273e+00
114.982535888644691	1.63880113e+01	-1.19399265e-18	2.67615114e+00	-1.51300751e-18	-6.33653998e+00	-2.88597248e-18	8.19400567e+00	8.19400567e+00	-3.48296880e-18	2.28897616e-18	-4.99846441e+00	7.67461554e+00
114.996672526833393	1.60122474e+01	-4.85061434e-19	2.49353716e+00	-1.04845071e-19	-5.94090710e+00	-1.36576453e-18	8.00612370e+00	8.00612370e+00	-1.60829524e-18	1.12323381e-18	-4.69413851e+00	7.18767568e+00
115.010873776173909	1.56371808e+01	-9.80834985e-19	2.31362966e+00	-6.76060903e-19	-5.55101029e+00	-2.78457876e-18	7.81859040e+00	7.81859040e+00	-3.27499626e-18	2.29416127e-18	-4.39419546e+00	6.70782512e+00
115.025171854822787	1.52527337e+01	1.18915637e-18	2.13505964e+00	-6.47314316e-19	-5.16389766e+00	3.44222075e-18	7.62636684e+00	7.62636684e+00	4.03679893e-18	-2.84764256e-18	-4.09636784e+00	6.23142748e+00
115.039562650654062	1.48932875e+01	-1.34611772e-18	1.95748700e+00	-1.49172513e-18	-4.77884740e+00	-3.31702212e-18	7.44664377e+00	7.44664377e+00	-3.99008099e-18	2.64396326e-18	-3.80010390e+00	5.75759090e+00
115.053980124965335	1.45326530e+01	-1.52211025e-19	1.79611375e+00	-2.95203746e-19	-4.42589255e+00	-2.67273032e-19	7.26632652e+00	7.26632652e+00	-3.43378544e-19	1.91167519e-19	-3.52783568e+00	5.32394943e+00
115.068445665679661	1.41733345e+01	-1.03516264e-18	1.60328727e+00	-1.38965968e-18	-4.01022767e+00	-2.55276177e-18	7.08666725e+00	7.08666725e+00	-3.07034309e-18	2.03518045e-18	-3.20858403e+00	4.81187131e+00
115.082986767854734	1.38403961e+01	-2.75674845e-20	1.44401893e+00	-2.26545643e-19	-3.66171357e+00	-9.62395041e-20	6.92019805e+00	6.92019805e+00	-1.10023246e-19	8.24557618e-20	-2.93970410e+00	4.38372303e+00
115.097635498786843	1.35024631e+01	9.32770711e-19	1.27698843e+00	-4.68440398e-19	-3.29883105e+00	2.76967089e-18	6.75123154e+00	6.75123154e+00	3.23605625e-18	-2.30328554e-18	-2.66033683e+00	3.93732526e+00
115.112428095317455	1.31729011e+01	-2.12601369e-19	1.11804733e+00	2.18341393e-19	-2.95241462e+00	3.37454571e-19	6.58645057e+00	6.58645057e+00	2.31153886e-19	-4.43755255e-19	-2.39339096e+00	3.51143829e+00
115.12733110233512	1.28586150e+01	-2.32464258e-19	9.55674897e-01	1.65809594e-19	-2.59933346e+00	2.70202352e-19	6.42930751e+00	6.42930751e+00	1.53970222e-19	-3.86434481e-19	-2.12149601e+00	3.07717091e+00
115.142301494382281	1.25578317e+01	-1.15464084e-18	7.99321076e-01	-1.37655125e-18	-2.25845495e+00	-2.97252895e-18	6.27891583e+00	6.27891583e+00	-3.54984937e-18	2.39520853e-18	-1.85879441e+00	2.65811549e+00
115.157356938882842	1.22812754e+01	4.20683502e-19	6.26187741e-01	-1.22755891e-18	-1.88503733e+00	1.65390178e-18	6.14063768e+00	6.14063768e+00	1.86424353e-18	-1.44356003e-18	-1.57194346e+00	2.19813120e+00
115.172530834079382	1.20018839e+01	2.13070600e-19	4.61479535e-01	-4.67250704e-19	-1.52922786e+00	7.40090129e-19	6.00094193e+00	6.00094193e+00	8.46625429e-19	-6.33554829e-19	-1.29848809e+00	1.75996763e+00
115.187863706440723	1.17448769e+01	3.79351155e-19	2.98424564e-01	-1.26457160e-18	-1.17742010e+00	1.46095069e-18	5.87243845e+00	5.87243845e+00	1.65062626e-18	-1.27127511e-18	-1.02820782e+00	1.32663238e+00
115.203399057932373	1.15015679e+01	1.96426809e-20	1.43986626e-01	3.76315386e-20	-8.43370806e-01	9.22706244e-19	5.75078396e+00	5.75078396e+00	9.32527585e-19	-9.12884904e-19	-7.71377493e-01	9.15364118e-01
115.219032222226517	1.12597649e+01	2.83261017e-19	-7.72730583e-03	-5.53393947e-19	-5.15511392e-01	8.30931435e-19	5.62988244e+00	5.62988244e+00	9.72561943e-19	-6.89300926e-19	-5.19375044e-01	5.11647739e-01
115.234796606528562	1.10511806e+01	8.97866678e-19	-1.71333068e-01	-3.43534170e-19	-1.64088263e-01	2.52064487e-18	5.52559031e+00	5.52559031e+00	2.96957821e-18	-2.07171153e-18	-2.49754797e-01	7.84217285e-02
115.25073713949881	1.08548441e+01	2.53928210e-19	-3.41951085e-01	-1.14939301e-18	2.00288236e-01	1.03065806e-18	5.42742203e+00	5.42742203e+00	1.15762216e-18	-9.03693951e-19	2.93126933e-02	-3.71263779e-01
